,ghostUp,ghostDown,ghostLeft,ghostRight,wallUp,wallDown,wallLeft,wallRight,foodUp,foodDown,foodLeft,foodRight,emptyUp,emptyDown,emptyLeft,emptyRight,nearestFood,nearestGhost,nearestCapsule,legalPositionUp,legalPositionDown,legalPositionULeft,legalPositionRight,pacmanPositionX,pacmanPositionY,lastAction,labelNextAction 
4933,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.14285714285714285,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,3
4934,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.2,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
4935,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.25,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,3
4936,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,1.0,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
4937,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,1.0,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,2
4938,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,1.0,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,2
4939,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,1.0,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,3
4940,False,False,False,False,True,True,False,False,False,False,True,True,1,1,1,1,1.0,0.06666666666666667,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,3
4941,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.07692307692307693,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,3
4942,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.09090909090909091,0.1,False,False,True,True,0.55,0.14285714285714285,None,3
4943,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.125,0.125,False,False,True,True,0.6,0.14285714285714285,None,3
4944,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.2,0.16666666666666666,True,False,True,True,0.65,0.14285714285714285,None,3
4945,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.16666666666666666,0.2,False,False,True,True,0.7,0.14285714285714285,None,3
4946,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.2,0.25,True,False,True,True,0.75,0.14285714285714285,None,0
4947,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.2,0.3333333333333333,True,True,False,False,0.75,0.2857142857142857,None,0
4948,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.25,0.5,True,True,False,True,0.75,0.42857142857142855,None,0
4949,False,False,False,False,False,False,False,True,True,False,True,False,1,1,1,1,1.0,0.5,0.3333333333333333,True,True,True,False,0.75,0.5714285714285714,None,1
4950,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,True,True,False,True,0.75,0.42857142857142855,None,3
4951,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,True,False,0.8,0.42857142857142855,None,2
4952,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.25,0.045454545454545456,True,True,False,True,0.75,0.42857142857142855,None,0
4953,False,False,False,False,False,False,False,True,True,False,True,False,1,1,1,1,1.0,0.3333333333333333,0.05263157894736842,True,True,True,False,0.75,0.5714285714285714,None,0
4954,False,False,False,False,True,False,False,False,False,False,True,True,1,1,1,1,1.0,0.3333333333333333,0.05555555555555555,False,True,True,True,0.75,0.7142857142857143,None,2
4955,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,1.0,0.1,0.058823529411764705,False,True,True,True,0.7,0.7142857142857143,None,1
4956,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.1111111111111111,0.05263157894736842,True,False,True,True,0.7,0.5714285714285714,None,2
4957,False,False,False,False,False,False,True,False,True,True,False,False,1,1,1,1,1.0,0.125,0.0625,True,True,False,True,0.65,0.5714285714285714,None,1
4958,False,False,False,False,False,False,False,True,False,True,True,False,1,1,1,1,1.0,0.125,0.06666666666666667,True,True,True,False,0.65,0.42857142857142855,None,2
4959,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.16666666666666666,0.07142857142857142,False,False,True,True,0.6,0.42857142857142855,None,2
4960,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.25,0.08333333333333333,False,False,True,True,0.55,0.42857142857142855,None,2
4961,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.3333333333333333,0.09090909090909091,True,False,True,True,0.5,0.42857142857142855,None,2
4962,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.3333333333333333,0.1,True,False,True,True,0.45,0.42857142857142855,None,2
4963,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.3333333333333333,0.1111111111111111,False,False,True,True,0.4,0.42857142857142855,None,2
4964,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.25,0.125,False,False,True,True,0.35,0.42857142857142855,None,2
4965,False,False,False,False,False,False,True,False,True,True,False,False,1,1,1,1,1.0,0.16666666666666666,0.16666666666666666,True,True,False,True,0.3,0.42857142857142855,None,1
4966,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.16666666666666666,0.14285714285714285,True,True,False,False,0.3,0.2857142857142857,None,1
4967,False,False,False,False,False,True,False,False,False,False,True,True,1,1,1,1,1.0,0.16666666666666666,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,2
4968,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.16666666666666666,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,2
4969,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.25,0.25,True,False,True,True,0.2,0.14285714285714285,None,2
4970,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.5,0.2,False,False,True,True,0.15,0.14285714285714285,None,2
4971,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.06666666666666667,0.14285714285714285,False,False,True,True,0.1,0.14285714285714285,None,2
4972,False,False,False,False,False,True,True,False,True,False,False,False,1,1,1,1,1.0,0.05263157894736842,0.1,True,False,False,True,0.05,0.14285714285714285,None,0
4973,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.045454545454545456,0.08333333333333333,True,True,False,False,0.05,0.2857142857142857,None,0
4974,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.05263157894736842,0.07692307692307693,True,True,False,False,0.05,0.42857142857142855,None,0
4975,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.0625,0.09090909090909091,True,True,False,False,0.05,0.5714285714285714,None,0
4976,False,False,False,False,True,False,True,False,False,False,False,True,1,1,1,1,0.5,0.07692307692307693,0.1,False,True,False,True,0.05,0.7142857142857143,None,3
4977,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.1111111111111111,0.14285714285714285,False,False,True,True,0.1,0.7142857142857143,None,3
4978,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.16666666666666666,0.2,False,False,True,True,0.15,0.7142857142857143,None,3
4979,False,False,False,False,True,False,False,False,False,True,False,True,1,1,1,1,1.0,0.3333333333333333,0.3333333333333333,False,True,True,True,0.2,0.7142857142857143,None,1
4980,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1.0,0.3333333333333333,0.3333333333333333,True,True,False,True,0.2,0.5714285714285714,None,3
4981,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,1.0,0.2,True,False,True,True,0.25,0.5714285714285714,None,3
4982,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.5,0.16666666666666666,True,True,True,False,0.3,0.5714285714285714,None,0
4983,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.25,0.16666666666666666,False,True,True,False,0.3,0.7142857142857143,None,2
4984,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.25,0.5,0.2,False,True,True,True,0.25,0.7142857142857143,None,1
4985,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,1.0,0.2,True,False,True,True,0.25,0.5714285714285714,None,2
4986,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.5,0.3333333333333333,True,True,False,True,0.2,0.5714285714285714,None,1
4987,False,False,False,False,False,False,False,True,False,True,False,False,1,1,1,1,1.0,1.0,0.5,True,True,True,False,0.2,0.42857142857142855,None,2
4988,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,False,True,0.15,0.42857142857142855,None,3
4989,False,False,False,False,False,False,False,True,False,True,False,False,1,1,1,1,1.0,0.2,0,True,True,True,False,0.2,0.42857142857142855,None,1
4990,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.2,0.16666666666666666,0,True,True,False,False,0.2,0.2857142857142857,None,1
4991,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.16666666666666666,0,True,False,True,True,0.2,0.14285714285714285,None,0
4992,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.2,0.14285714285714285,0,True,True,False,False,0.2,0.2857142857142857,None,1
4993,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.14285714285714285,0,True,False,True,True,0.2,0.14285714285714285,None,2
4994,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.1111111111111111,0,False,False,True,True,0.15,0.14285714285714285,None,2
4995,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.125,0.07692307692307693,0,False,False,True,True,0.1,0.14285714285714285,None,3
4996,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.1,0,False,False,True,True,0.15,0.14285714285714285,None,2
4997,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.125,0.06666666666666667,0,False,False,True,True,0.1,0.14285714285714285,None,3
4998,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.08333333333333333,0,False,False,True,True,0.15,0.14285714285714285,None,2
4999,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.125,0.0625,0,False,False,True,True,0.1,0.14285714285714285,None,3
5000,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.09090909090909091,0,False,False,True,True,0.15,0.14285714285714285,None,2
5001,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.125,0.07142857142857142,0,False,False,True,True,0.1,0.14285714285714285,None,3
5002,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.1,0,False,False,True,True,0.15,0.14285714285714285,None,2
5003,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.125,0.07692307692307693,0,False,False,True,True,0.1,0.14285714285714285,None,2
5004,False,False,False,False,False,True,True,False,False,False,False,False,1,1,1,1,0.09090909090909091,0.0625,0,True,False,False,True,0.05,0.14285714285714285,None,0
5005,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.08333333333333333,0.05,0,True,True,False,False,0.05,0.2857142857142857,None,0
5006,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.07142857142857142,0.05555555555555555,0,True,True,False,False,0.05,0.42857142857142855,None,0
5007,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.07142857142857142,0.06666666666666667,0,True,True,False,False,0.05,0.5714285714285714,None,0
5008,False,False,False,False,True,False,True,False,False,False,False,False,1,1,1,1,0.07142857142857142,0.08333333333333333,0,False,True,False,True,0.05,0.7142857142857143,None,3
5009,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.09090909090909091,0.125,0,False,False,True,True,0.1,0.7142857142857143,None,3
5010,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.14285714285714285,0,False,False,True,True,0.15,0.7142857142857143,None,3
5011,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.125,0.14285714285714285,0,False,True,True,True,0.2,0.7142857142857143,None,3
5012,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.14285714285714285,0,False,True,True,True,0.25,0.7142857142857143,None,3
5013,False,False,False,False,True,False,False,True,False,False,False,False,1,1,1,1,0.16666666666666666,0.14285714285714285,0,False,True,True,False,0.3,0.7142857142857143,None,1
5014,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.2,0.14285714285714285,0,True,True,True,False,0.3,0.5714285714285714,None,0
5015,False,False,False,False,True,False,False,True,False,False,False,False,1,1,1,1,0.16666666666666666,0.125,0,False,True,True,False,0.3,0.7142857142857143,None,1
5016,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.2,0.16666666666666666,0,True,True,True,False,0.3,0.5714285714285714,None,2
5017,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.125,0,True,False,True,True,0.25,0.5714285714285714,None,0
5018,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.14285714285714285,0,False,True,True,True,0.25,0.7142857142857143,None,1
5019,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,0,True,False,True,True,0.25,0.5714285714285714,None,2
5020,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.2,0,True,True,False,True,0.2,0.5714285714285714,None,0
5021,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.125,0.3333333333333333,0,False,True,True,True,0.2,0.7142857142857143,None,1
5022,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.5,0,True,True,False,True,0.2,0.5714285714285714,None,3
